Temperature (K),Critical Temperature (K),Viscosity (Pa*s),Surface Tension (N/m),Heat of Vaporization (J/kg),Vapor Pressure (Pa),Density (kg/m^3),Specific Heat (J/kg/K),Thermal Conductivity (W/m/K)
270.0,714.3611565123537,0.004063874798541801,0.029743713471862103,505459.48518888303,4.546225831230587,875.2608935174114,1283.0150728421054,0.10951789395950069
280.0,714.3611565123537,0.0032052116666826096,0.02892766574318335,501106.4696131293,10.465884202708125,868.681446947237,1324.921548094522,0.10791861545826446
290.0,714.3611565123537,0.002584111271808178,0.02811578263679,496690.8669461086,22.597034532097656,862.0435903274882,1366.4006869344792,0.1063438881676821
300.0,714.3611565123537,0.0021231569635006124,0.027308140297120233,492210.2699403296,46.06422873960201,855.3450638106309,1407.4524893619766,0.10479079991718854
310.0,714.3611565123537,0.0017732866083641496,0.026504818127732716,487662.1179544283,89.17050223140873,848.5834642440527,1448.0769553770144,0.10325666607212503
320.0,714.3611565123537,0.0015024287674795466,0.025705899014671865,483043.68311027857,164.74551903788287,841.7562322695079,1488.274084979592,0.10173899370122319
330.0,714.3611565123537,0.0012890356849306517,0.024911469571181767,478352.05481488624,291.7839773817893,834.8606379001985,1528.04387816971,0.10023545071626415
340.0,714.3611565123537,0.0011182722392304766,0.02412162040641667,473584.122405908,497.34273082312666,827.893764351011,1567.3863349473686,0.09874383897621526
350.0,714.3611565123537,0.000979699046325966,0.023336446421203708,468736.55563661095,818.6372996133766,820.8524898573544,1606.3014553125674,0.09726207053977169
360.0,714.3611565123537,0.0008658240363423267,0.022556047134397038,463805.7826639816,1305.2541690441474,813.7334671695218,1644.7892392653062,0.09578814639450006
370.0,714.3611565123537,0.0007711738822051866,0.02178052704393833,458787.96514027036,2021.3775687339835,806.5331003504085,1682.8496868055856,0.09432013709873464
380.0,714.3611565123537,0.0006916849757935247,0.02100999602742742,453678.96993066755,3047.92040305387,799.2475184321466,1720.4827979334052,0.0928561648518433
390.0,714.3611565123537,0.0006242956194991985,0.020244569787835242,448474.33688435244,4484.449581421029,791.8725453982562,1757.6885726487649,0.09139438656493618
400.0,714.3611565123537,0.000566667735990439,0.019484370350991834,443169.2419680377,6450.805927083834,784.4036658478291,1794.467010951665,0.08993297754123786
410.0,714.3611565123537,0.0005169936393964177,0.018729526622698618,437758.45492407674,9088.33687954619,776.8359855611785,1830.8181128421054,0.08847011539546314
420.0,714.3611565123537,0.00047385971163881404,0.017980175014800544,432236.29043090955,12560.684397966159,769.1641860145323,1866.741878320086,0.08700396384571395
430.0,714.3611565123537,0.0004361488004339631,0.017236460151381493,426596.55151106586,17054.09849103982,761.3824716744567,1902.2383073856072,0.08553265599960745
440.0,714.3611565123537,0.000402969382846519,0.016498535668509104,420832.46363631636,22777.27624631532,753.4845086268716,1937.3074000386684,0.08405427672737262
450.0,714.3611565123537,0.00037360350094606856,0.015766565123775257,414936.5976007876,29960.754902379005,745.4633527420274,1971.9491562792698,0.08256684366602317
460.0,714.3611565123537,0.00034746804218253804,0.015040723035420193,408900.7787434666,38855.91356905238,737.3113651199147,2006.1635761074117,0.08106828632632797
470.0,714.3611565123537,0.00032408562598670615,0.014321196075311115,402715.9794635115,49733.66030219515,729.0201119647026,2039.950659523094,0.07955642267193715
480.0,714.3611565123537,0.0003030624865975125,0.01360818444576972,396372.1911319653,62882.89854565492,720.5802452521166,2073.310406526316,0.07802893239853712
490.0,714.3611565123537,0.0002840715068576891,0.012901903477617742,389858.27038648765,78608.87912365417,711.9813595095275,2106.2428171170786,0.07648332594699256
500.0,714.3611565123537,0.0002668390827976929,0.012202585496406564,383161.7532933909,97231.55109837378,703.2118186234584,2138.7478912953816,0.07491690801869173
510.0,714.3611565123537,0.0002511348637710595,0.011510482016421063,376268.6288160287,119084.02734796204,694.2585446753317,2170.825629061225,0.07332673399524962
520.0,714.3611565123537,0.00023676366940958218,0.010825866338848487,369163.0602073846,144511.2793783249,685.106758164655,2202.4760304146084,0.07170955715599972
530.0,714.3611565123537,0.00022355906678378593,0.010149036653147795,361827.03899694193,173869.17153697895,675.7396552798837,2233.699095355532,0.07006176387143086
540.0,714.3611565123537,0.00021137822157006034,0.009480319771605223,354239.95063036366,207523.9384185917,666.1380026154281,2264.4948238839957,0.06837929293085251
550.0,714.3611565123537,0.00020009773099472248,0.00882007567001359,346378.0227051704,245852.2018342944,656.2796221175747,2294.863216,0.06665753368461465
560.0,714.3611565123537,0.00018961021414642363,0.008168703068036753,338213.6147835303,289241.6162313619,646.1387278063431,2324.8042717035446,0.06489119549961772
570.0,714.3611565123537,0.0001798214838238586,0.00752664637000487,329714.2907538738,338092.22481171624,635.6850588874753,2354.31799099463,0.06307413773902437
580.0,714.3611565123537,0.0001706481578657397,0.006894404414920019,320841.5869500514,392818.6036505502,624.8827277362204,2383.404373873255,0.06119914440466705
590.0,714.3611565123537,0.00016201558937850084,0.0062725416769543645,311549.34528310073,453852.86863030365,613.6886598105551,2412.06342033942,0.059257619544965515
600.0,714.3611565123537,0.00015385600500140043,0.005661702854982676,301781.40892106877,521648.6206872223,602.0504348646125,2440.2951303931263,0.057239166411905275
610.0,714.3611565123537,0.00014610673643478068,0.005062632262935324,291468.35691126785,596685.9093824197,589.9032243223112,2468.099504034372,0.05513099117952882
620.0,714.3611565123537,0.00013870840690386862,0.0044762002132104186,280522.74117401184,679477.3038086267,577.1653179984299,2495.4765412631587,0.05291703304049388
630.0,714.3611565123537,0.000131602876799016,0.003903439926650203,268831.8969533166,770575.1740046139,563.7313610453168,2522.4262420794844,0.050576650620869086
640.0,714.3611565123537,0.00012473062851781896,0.0033456009232854206,256246.6335990952,870580.3061188237,549.4616950742341,2548.948606483352,0.04808255458451541
650.0,714.3611565123537,0.00011802699987236978,0.002804229483122556,242562.52009813415,980152.0014132084,534.1646783574041,2575.0436344747586,0.04539738428312033
660.0,714.3611565123537,0.00011141604866435201,0.0022812963147522255,227486.87163417216,1100019.8438860422,517.5654066180703,2600.7113260537058,0.04246766434593912
670.0,714.3611565123537,0.00010479922891028597,0.001779413160688258,210575.4434029733,1230997.365138736,499.2455102112306,2625.9516812201937,0.03921220674134276
680.0,714.3611565123537,9.803134311615642e-05,0.0013022353176434694,191096.34945168532,1373997.889790221,478.51311357962857,2650.7646999742215,0.03549715925138198
690.0,714.3611565123537,9.08591809528267e-05,0.0008553154052567646,167684.0828582363,1530052.912390359,454.069972744835,2675.1503823157896,0.031072511093305305
700.0,714.3611565123537,8.271217138348259e-05,0.00044834870702985594,137176.15163614883,1700333.4401419817,422.88044667596535,2699.1087282448984,0.025358387574192398
