Temperature (K),Critical Temperature (K),Viscosity (Pa*s),Surface Tension (N/m),Heat of Vaporization (J/kg),Vapor Pressure (Pa),Density (kg/m^3),Specific Heat (J/kg/K),Thermal Conductivity (W/m/K)
290.0,754.435295402765,0.005289904932622472,0.02008803175734372,508131.11163670185,0.002735029661052553,785.9493986818713,1584.8088547807208,0.14200077297481747
300.0,754.435295402765,0.004129329709022988,0.019560660778036778,503945.51560292864,0.009778191175059963,779.4358854400019,1630.4882034997827,0.14003759085465692
310.00000000000006,754.435295402765,0.0032952824360981854,0.019035862570779126,499702.4167472538,0.031754680082705586,772.874439583331,1675.7180007642205,0.1381017204959367
320.0,754.435295402765,0.0026804254664200694,0.01851368205511283,495399.7040051569,0.09456302368793583,766.263258236443,1720.4982465740336,0.13619003598214766
330.0,754.435295402765,0.002216903222415024,0.017994165984556748,491035.1380547924,0.2603766628756565,759.6004296360899,1764.8289409292227,0.13429963610270826
340.0,754.435295402765,0.0018604952302164037,0.01747736306636524,486606.3402942994,0.6677587332132571,752.8839238125025,1808.710083829787,0.13242781051242528
350.0,754.435295402765,0.001581594985932585,0.016963324092179613,482110.78058062284,1.605363800772327,746.1115822265006,1852.1416752757273,0.13057201025660936
360.0,754.435295402765,0.0013598965424173038,0.016452102080856335,477545.76355634676,3.638692735988224,739.2811062163642,1895.1237152670428,0.12872982181727835
370.0,754.435295402765,0.0011811680659818166,0.015943752434943906,472908.41336166346,7.815248803272185,732.3900440837269,1937.656203803734,0.12689894398619278
380.0,754.435295402765,0.0010352382044594684,0.01543833311250076,468195.65649337234,15.978491919279197,725.4357766181276,1979.739140885801,0.12507716698530047
390.0,754.435295402765,0.0009147078522981924,0.014935904816207457,463404.20253032184,31.223959849139202,718.4155008241405,2021.3725265132432,0.12326235334228088
400.0,754.435295402765,0.0008141072517202448,0.014436531202035162,458530.5223932765,58.5306035762186,711.3262115717686,2062.5563606860615,0.12145242009390006
410.0,754.435295402765,0.0007293330615894571,0.013940279110100503,453570.8237445844,105.59585777201993,704.1646808381462,2103.290643404255,0.11964532193679511
420.00000000000006,754.435295402765,0.0006572652897857563,0.013447218820777032,448521.02305643645,183.89387770996274,696.9274341442248,2143.5753746678247,0.11783903497685766
430.0,754.435295402765,0.0005955020969754033,0.012957424339662729,443376.71378229314,309.9630700260624,689.6107237109068,2183.4105544767694,0.11603154074631154
440.0,754.435295402765,0.0005421732706692374,0.01247097371564243,438133.1299494756,506.9126030359574,682.2104977611082,2222.79618283109,0.11422081016275827
450.0,754.435295402765,0.0004958070984564781,0.011987949397061387,432785.10434578796,806.1196865439018,674.722365272227,2261.7322597307857,0.11240478709697625
460.0,754.435295402765,0.00045523405676324086,0.011508438631975468,427327.0202911619,1249.0721169784833,667.1415553306098,2300.2187851758576,0.11058137119536816
470.0,754.435295402765,0.00041951625145514,0.011032533919611677,421752.7557558276,1889.2960198123435,659.4628700466999,2338.255759166305,0.10874839956702916
480.0,754.435295402765,0.0003878951152086434,0.010560333521617844,416055.6182947972,2794.298784637423,651.6806297443134,2375.8431817021274,0.10690362689174739
490.00000000000006,754.435295402765,0.00035975221109217783,0.010091942043482075,410228.2688947103,4047.4532895793745,643.788608823281,2412.981052783326,0.10504470342975783
500.0,754.435295402765,0.000334579555401564,0.009627471098764698,404262.63234623865,5749.7524081407855,635.7799602887237,2449.6693724099,0.10316915031082477
510.0,754.435295402765,0.0003119569303115064,0.009167040071648942,398149.7911258056,8021.37252593056,627.6471264109422,2485.9081405818497,0.10127433134075103
520.0,754.435295402765,0.00029153438157408063,0.00871077699697211,391879.8589418953,11003.000738201097,619.381732283163,2521.697357299175,0.09935742037561919
530.0,754.435295402765,0.00027301859920215,0.008258819581608666,385441.8289994119,14856.901378374221,610.9744581176109,2557.0370225618753,0.09741536306065807
540.0,754.435295402765,0.0002561622318193048,0.0078113163972054174,378823.3905537516,19767.722008315814,602.4148848737561,2591.927136369952,0.09544483138659722
550.0,754.435295402765,0.0002407554355166414,0.007368428282329764,372010.705309148,25943.065294749988,593.6913061152103,2626.3676987234035,0.09344216904518042
560.0,754.435295402765,0.00022661913719600576,0.0069303300028190195,364988.1324337448,33613.87966291578,584.7904966499916,2660.358709622232,0.09140332491299442
570.0,754.435295402765,0.00021359962176627388,0.006497212233575558,357737.88707122335,43034.74684069892,575.6974252313177,2693.900169066435,0.08932377107733677
580.0,754.435295402765,0.00020156414665881283,0.0060692839448096315,350239.6116963091,54484.16731998633,566.3948939360333,2726.992077056014,0.08719840051438493
590.0,754.435295402765,0.0001903973558415823,0.0056467753031468485,342469.83166153607,68264.9647394151,556.8630800964664,2759.634433590968,0.0850213976427048
600.0,754.435295402765,0.00017999831561340272,0.005229941236706753,334401.2544924207,84704.94707913022,547.0789467212527,2791.8272386712983,0.08278607219112327
610.0,754.435295402765,0.0001702780305100296,0.0048190658688911005,326001.85474045266,104157.9766678353,537.0154723690397,2823.570492297004,0.08048464262612731
