Temperature (K),Critical Temperature (K),Viscosity (Pa*s),Surface Tension (N/m),Heat of Vaporization (J/kg),Vapor Pressure (Pa),Density (kg/m^3),Specific Heat (J/kg/K),Thermal Conductivity (W/m/K)
250.0,705.381312054142,0.004833049021412235,0.03431087042567778,491459.1596060845,35.92693983356071,975.038773188698,1018.6614815306124,0.12396325432467123
260.0,705.381312054142,0.003734576532071721,0.03339224249707309,487329.8486439819,73.11765801165242,968.1965788406889,1063.4872777040819,0.12212080483895418
270.0,705.381312054142,0.0029609693281502426,0.032478186971436424,483142.6465859796,140.6938069632522,961.2929376219934,1107.8417550000001,0.12031237039497977
280.0,705.381312054142,0.002399648366918443,0.031568785337531026,478895.38358519354,257.5393669573347,954.3255395752346,1151.7249134183676,0.118534066029114
290.0,705.381312054142,0.0019817058847219717,0.03066412248181416,474585.75513836264,450.84011879645027,947.291931995561,1195.136752959184,0.11678235682592493
300.0,705.381312054142,0.0016634304587745726,0.0297642869151334,470211.31025891966,758.2238697306999,940.1895069158012,1238.0772736224492,0.11505400268049602
310.0,705.381312054142,0.0014162111705020477,0.028869371020501914,465769.438291283,1229.9726587289929,933.0154871544312,1280.5464754081636,0.11334601166384682
320.0,705.381312054142,0.0012207953832704757,0.027979471324494423,461257.35417161614,1931.1939376381779,925.766910720296,1322.5443583163267,0.11165560022095951
330.0,705.381312054142,0.0010639050591774672,0.02709468879518596,456672.0819065566,2943.8353749738167,918.4406133322802,1364.070922346939,0.10998015880373463
340.0,705.381312054142,0.0009361790459318484,0.02621512917000389,452010.4360007564,4368.435785982915,911.0332087690663,1405.1261675,0.10831722182031617
350.0,705.381312054142,0.0008308859101667815,0.025340903317395937,447269.0005148674,6325.521152956671,903.54106671198,1445.7100937755104,0.10666444099172816
360.0,705.381312054142,0.0007430980587057778,0.02447212763684994,442444.1053757382,8956.577438753682,895.9602876804903,1485.8227011734693,0.10501956136366986
370.0,705.381312054142,0.0006691495184531099,0.023608924502557797,437531.7994873806,12424.558304991582,888.2866745823342,1525.463989693878,0.10338039933767526
