Temperature (K),Critical Temperature (K),Viscosity (Pa*s),Surface Tension (N/m),Heat of Vaporization (J/kg),Vapor Pressure (Pa),Density (kg/m^3),Specific Heat (J/kg/K),Thermal Conductivity (W/m/K)
280.0,739.2554170636033,0.005514958231416034,0.022214524099810194,518627.3850924595,0.004141366528630147,789.3134882744694,1542.6692722095454,0.146015063218907
290.0,739.2554170636033,0.004261526359596072,0.021624764656867926,514306.81406011374,0.014903088311218346,782.7960319424775,1588.2680797943115,0.14395425279577265
300.0,739.2554170636033,0.003372181032172009,0.021037915443196206,509926.19661846483,0.04856310029094653,776.2292262536469,1633.4312466913066,0.14192394313981255
310.0,739.2554170636033,0.002723665891168474,0.020454027868077592,505483.30213337357,0.1447465307937178,769.6111982020184,1678.1587729005303,0.13992063020696505
320.0,739.2554170636033,0.002239325332156124,0.019873155465011144,500975.762800974,0.39810500271833804,762.9399602796472,1722.450658421983,0.1379410750760024
330.0,739.2554170636033,0.0018699099034130316,0.019295354032134296,496401.06171221525,1.0181661168452196,756.2134005539403,1766.3069032556646,0.1359822635108276
340.0,739.2554170636033,0.0015828546140540475,0.01872068178557829,491756.51955924515,2.4378851413502547,749.429271618748,1809.727507401575,0.13404137097414084
350.0,739.2554170636033,0.0013560683616155077,0.018149199527301565,487039.27979087754,5.497687513288295,742.5851782595994,1852.7124708597141,0.1321157320216406
360.0,739.2554170636033,0.001174217990095936,0.01758097082917422,482246.2919913163,11.738774293430081,735.6785636461336,1895.261793630082,0.1302028132042947
370.0,739.2554170636033,0.0010264394392174743,0.017016062235356302,477374.29321654886,23.844634162033223,728.7066938318677,1937.375475712679,0.12830018875705249
380.0,739.2554170636033,0.0009048905445100835,0.01645454348533166,472419.78697477124,46.27142285914747,721.6666403017061,1979.0535171075046,0.12640551846649073
390.0,739.2554170636033,0.0008038140693582358,0.01589648776033789,467379.0194788755,86.10472011078414,714.5552602593406,2020.295917814559,0.12451652719507203
400.0,739.2554170636033,0.0007189178778216982,0.015341971956385477,462247.9527278426,154.17133473450676,707.3691742878108,2061.1026778338423,0.12263098560146941
409.99999999999994,739.2554170636033,0.0006469567682612467,0.014791076987601688,457022.23388655443,266.42034609621146,700.1047409442548,2101.4737971653544,0.12074669163859232
420.0,739.2554170636033,0.0005854452347499885,0.014243888124288877,451697.16032578005,445.5684594167065,692.7580277607568,2141.4092758090956,0.1188614524360023
430.0,739.2554170636033,0.000532456872735355,0.013700495370879324,446267.6395503462,722.9829062172228,685.3247780125652,2180.909113765065,0.11697306618265367
440.0,739.2554170636033,0.0004864821409513338,0.013160993889934622,440728.1430764292,1140.7530430130153,677.8003724767646,2219.9733110332636,0.11507930361963703
450.0,739.2554170636033,0.0004463260708276241,0.012625484479521793,435072.65310880874,1753.8822258562977,670.179785230687,2258.6018676136914,0.1131778887301023
460.0,739.2554170636033,0.00041103373615181154,0.012094074112759241,429294.6006028188,2632.5170192360174,662.4575323192241,2296.7947835063474,0.11126647817294136
470.0,739.2554170636033,0.0003798352850032084,0.01156687655014036,423386.7929561082,3864.123343309558,654.6276118392229,2334.5520587112323,0.10934263894492324
480.0,739.2554170636033,0.00035210493707475536,0.01104401303751306,417341.3291383596,5555.519979056514,646.6834336276129,2371.873693228347,0.10740382366789182
490.0,739.2554170636033,0.0003273300721020732,0.010525613105456095,411149.49949998007,7834.689222543474,638.6177362706208,2408.75968705769,0.10544734277617743
499.99999999999994,739.2554170636033,0.0003050876926204695,0.010011815489432219,404801.66675783845,10852.301798173863,630.4224885365621,2445.2100401992607,0.10347033271417914
509.99999999999994,739.2554170636033,0.0002850263326733454,0.00950276919476571,398287.1236730855,14782.917048153113,622.0887715209902,2481.2247526530614,0.10146971903027183
520.0,739.2554170636033,0.0002668520279399533,0.008998634736535926,391593.9216212809,19825.84803134661,613.6066367044173,2516.8038244190907,0.09944217294932856
530.0,739.2554170636033,0.0002503173423514009,0.008499585592386458,384708.66247589316,26205.712354607862,604.9649336494533,2551.9472554973486,0.09738405959099349
540.0,739.2554170636033,0.00023521271413453297,0.008005809916712372,377616.2437881452,34172.721199802276,596.151099044583,2586.6550458878355,0.0952913754283873
550.0,739.2554170636033,0.00022135957513965847,0.007517512578701443,370299.5438589051,44002.78921891274,587.1508959949955,2620.927195590551,0.09315967178338462
560.0,739.2554170636033,0.00020860483456452546,0.007034917605724643,362739.02852117235,55997.57528552656,577.9480885008529,2654.763704605496,0.09098396002538599
