Temperature (K),Critical Temperature (K),Viscosity (Pa*s),Surface Tension (N/m),Heat of Vaporization (J/kg),Vapor Pressure (Pa),Density (kg/m^3),Specific Heat (J/kg/K),Thermal Conductivity (W/m/K)
250.0,683.5977287827271,0.003878150114315044,0.0354151380785704,429727.7018676894,3.4518928942707237,965.2040921646058,841.1882515679442,0.10378470977395077
260.0,683.5977287827271,0.0030397928544360878,0.034419432246729886,425934.3522982451,8.681124875943249,957.7470319415372,897.2861635888503,0.10219833078951729
270.0,683.5977287827271,0.0024400985052095473,0.03342893670627354,422085.0660941452,20.23899987187389,950.2222337401616,952.7905999999998,0.10063971192571722
280.0,683.5977287827271,0.001998961041761734,0.03244374919367014,418177.6353687316,44.110631427873756,942.6270075408047,1007.7015608013937,0.09910551509481828
290.0,683.5977287827271,0.001666488877359244,0.03146397174001091,414209.7077621638,90.52638676597272,934.958488159378,1062.0190459930313,0.09759269234638254
300.0,683.5977287827271,0.0014105411668358997,0.030489710973376355,410178.7730439702,176.03413779900418,927.2136190444699,1115.743055574913,0.09609843867023758
310.0,683.5977287827271,0.0012097882434627136,0.02952107845091208,406082.14808819746,326.11092050777523,919.3891341082964,1168.8735895470384,0.09462015196851113
320.0,683.5977287827271,0.0010496980475391718,0.028558191024404253,401916.95997417095,578.2803420977482,911.4815372931735,1221.4106479094075,0.0931553986882787
330.0,683.5977287827271,0.0009201352509107613,0.027601171243746572,397680.12692050106,985.6459017878865,903.4870795203167,1273.3542306620209,0.09170188391760255
340.0,683.5977287827271,0.0008138812351691334,0.026650147803406736,393368.3367047074,1620.6982556630976,895.4017326010049,1324.7043378048782,0.09025742497917906
350.0,683.5977287827271,0.0007256967829643039,0.02570525603785728,388978.0221532065,2579.213658793508,887.2211596083816,1375.4609693379791,0.08881992772756594
360.0,683.5977287827271,0.0006517138570507943,0.024766638472966358,384505.3332031643,3984.0367873239375,878.9406811075452,1425.624125261324,0.08738736488209695
370.0,683.5977287827271,0.0005890321314029998,0.023834445441590288,379946.104934674,5988.536732006253,870.5552365169624,1475.1938055749129,0.08595775581790054
380.0,683.5977287827271,0.0005354459268786429,0.022908835773124605,375295.8208433573,8779.540298566086,862.059339719015,1524.1700102787456,0.08452914729856399
390.0,683.5977287827271,0.0004892559886322193,0.02198997756862246,370549.5704625498,12579.579599752064,853.4470278427818,1572.552739372822,0.0830995946701785
400.0,683.5977287827271,0.00044913754868363553,0.021078049075368435,365702.00024103385,17648.337283395078,844.7118018962894,1620.3419928571427,0.08166714305005654
410.0,683.5977287827271,0.0004140464033272893,0.020173239677618002,360747.2563238162,24283.22763905057,835.8465576126399,1667.5377707317073,0.08022980803489299
420.0,683.5977287827271,0.00038315109252306433,0.019275751023732867,355678.9175520954,32819.1100647725,826.8435044732263,1714.1400729965155,0.07878555542139064
430.0,683.5977287827271,0.0003557832765815292,0.018385798314365053,350489.916570149,43627.18815304501,817.6940703523984,1760.1488996515682,0.07733227937434257
440.0,683.5977287827271,0.0003314009793530749,0.01750361178194502,345172.44636796217,57113.19900609152,808.3887885507716,1805.564250696864,0.07586777838750831
450.0,683.5977287827271,0.0003095610483743081,0.016629438398885452,339717.84885215806,73715.04043761821,798.9171630919839,1850.3861261324041,0.07438972825294606
460.0,683.5977287827271,0.00028989829808670183,0.015763543861141427,334116.4810577347,93900.0167455897,789.2675069692826,1894.6145259581879,0.07289565107218694
470.0,683.5977287827271,0.0002721095535335228,0.014906214905786202,328357.5532937734,118161.90613775299,779.4267464277262,1938.2494501742158,0.07138287908909383
480.0,683.5977287827271,0.0002559413247977259,0.014057762037085456,322428.9317184337,147018.0649994909,769.3801821854748,1981.2908987804879,0.06984851177178786
490.0,683.5977287827271,0.00024118019695995195,0.013218522756630779,316316.8953559792,181006.78710357516,759.1111954824426,2023.7388717770034,0.06828936407831732
500.0,683.5977287827271,0.00022764526822726552,0.012388865421532483,310005.8340906835,220685.1311977579,748.6008826177399,2065.593369163763,0.0667019031452129
510.0,683.5977287827271,0.000215182143920868,0.011569193893584677,303477.8692225784,266627.4201195425,737.8275956172257,2106.8543909407667,0.06508216964342257
520.0,683.5977287827271,0.00020365811857496252,0.010759953196384783,296712.3710016166,319424.6007770037,726.7663579472685,2147.521937108014,0.06342567860128002
530.0,683.5977287827271,0.00019295826738097282,0.009961636473808568,289685.3369743028,379684.6391075733,715.3881112986583,2187.596007665505,0.06172729235692258
540.0,683.5977287827271,0.00018298223150785294,0.009174793653308031,282368.5790171108,448034.109500234,703.6587300026218,2227.07660261324,0.0599810550749717
550.0,683.5977287827271,0.00017364152584669744,0.008400042379411641,274728.6422804326,525121.1260085253,691.537709548042,2265.9637219512188,0.05817997327220032
560.0,683.5977287827271,0.00016485722620826964,0.007638082026713481,266725.3401558539,611619.7546893404,678.9763878647805,2304.257365679442,0.056315718873531054
570.0,683.5977287827271,0.00015655790726213137,0.006889711979098486,258309.72540379208,708236.0441118012,665.9154797343493,2341.9575337979095,0.05437821835080064
580.0,683.5977287827271,0.0001486777009599452,0.006155855964389146,249421.20920960014,815715.8159032312,652.2815718429653,2379.06422630662,0.0523550695162016
590.0,683.5977287827271,0.00014115432161313074,0.005437595230014406,239983.3487921069,934854.3704815622,637.9819912567332,2415.5774432055746,0.050230688751990875
600.0,683.5977287827271,0.00013392684283887856,0.00473621506361682,229897.4706666221,1066508.2862239212,622.8970250653927,2451.4971844947736,0.04798501967857652
610.0,683.5977287827271,0.0001269328772262349,0.00405327227650006,219032.6048325843,1211609.5247066799,606.867615567296,2486.823450174216,0.04559149372198859
620.0,683.5977287827271,0.00012010451379674559,0.0033906972604488303,207208.75521003763,1371182.1020117432,589.6748618480376,2521.5562402439023,0.04301363834593742
630.0,683.5977287827271,0.00011336167749794529,0.0027509566517309003,194167.22254468277,1546361.6484727815,571.0035516359421,2555.695554703833,0.040199055807557164
640.0,683.5977287827271,0.00010659979166791997,0.002137330958676516,179513.27087569248,1738418.259195145,550.3714476682995,2589.241393554007,0.0370677811541765
650.0,683.5977287827271,9.966330598125009e-05,0.0015544347976111145,162591.58357431876,1948783.1384953638,526.9749276486829,2622.193756794425,0.03348697058131989
660.0,683.5977287827271,9.227704099074366e-05,0.0010093344134265707,142164.436962783,2179079.6672882023,499.2873763551588,2654.552644425087,0.02920543455300094
670.0,683.5977287827271,8.380481357149934e-05,0.000514553336753675,115296.86898211125,2431159.6788635445,463.65294759146684,2686.318056445993,0.023626627762042666
680.0,683.5977287827271,7.15050984610743e-05,0.00010131480189972563,69565.04833155355,2707145.9225273253,404.2124091542733,2717.4899928571426,0.014220110293670695
683.5977287827271,683.5977287827271,5.27386420363955e-05,1.9533710484455408e-21,0.4421609767104691,2812744.971564641,300.39315256238524,2728.5596432169773,9.030469597488432e-08
