Temperature (K),Critical Temperature (K),Viscosity (Pa*s),Surface Tension (N/m),Heat of Vaporization (J/kg),Vapor Pressure (Pa),Density (kg/m^3),Specific Heat (J/kg/K),Thermal Conductivity (W/m/K)
220.0,623.6905158181833,0.004949855980262483,0.030529817336991297,509986.9309503545,0.07774266934049567,781.3895476345962,1272.5505588502444,0.15547214420221075
230.0,623.6905158181833,0.003632621545002359,0.029608050544371562,505148.9810132496,0.29076813384010064,774.5779276839556,1319.861672503593,0.1528605777464728
240.0,623.6905158181833,0.002760465454660846,0.028691472586781685,500234.2270485879,0.9610542741643439,767.7025926900471,1366.7546407128486,0.15030341616419338
250.0,623.6905158181833,0.002159565320384463,0.027780188366309272,495239.3991934359,2.8506992591578015,760.7608010174332,1413.229463478011,0.1477936726346854
260.0,623.6905158181833,0.0017313417305986514,0.02687430776259172,490160.99634441163,7.687758061567913,753.7496181958473,1459.2861407990804,0.14532506087416225
270.0,623.6905158181833,0.001417214986980771,0.025973946012023436,484995.26293420536,19.058336927811336,746.6658976151217,1504.9246726760562,0.14289187143713378
280.0,623.6905158181833,0.0011809451534217652,0.025079224127366385,479738.162646251,43.84326310570682,739.5062586790664,1550.1450591089392,0.14048886925471155
290.0,623.6905158181833,0.0009993140438431063,0.024190269363367333,474385.3485620135,94.35696837435057,732.2670619990455,1594.947300097729,0.13811120754812586
300.0,623.6905158181833,0.0008569827878890265,0.02330721573495296,468932.1291340495,191.3115643725475,724.944381123982,1639.3313956424258,0.13575435437545916
310.0,623.6905158181833,0.0007435396945878487,0.022430204595744286,463373.42925259465,367.6613206672679,717.5339701995172,1683.2973457430296,0.13341402887772552
320.0,623.6905158181833,0.0006517454011001252,0.02155938528605441,457703.74551722466,673.2887602292353,710.0312268195042,1726.84515039954,0.13108614487390347
330.0,623.6905158181833,0.0005764568710645932,0.020694915861272697,451917.09462930553,1180.3869985690883,702.4311491705625,1769.9748096119574,0.12876675987208677
340.0,623.6905158181833,0.0005139490640372424,0.01983696391367847,446006.9535736977,1989.2910969168156,694.7282863653168,1812.6863233802815,0.1264520278551089
350.0,623.6905158181833,0.0004614764868237231,0.018985707503376744,439966.1899437174,3234.4312249189056,686.9166805990237,1854.9796917045128,0.12413815438984144
360.0,623.6905158181833,0.000416983321154191,0.018141336217353334,433786.9803602316,5090.035795010304,678.9897994297737,1896.8549145846505,0.12182135271589212
370.0,623.6905158181833,0.0003789078067018221,0.017304052379798037,427460.71441461006,7775.210884837398,670.9404560498812,1938.3119920206957,0.11949779949969537
380.0,623.6905158181833,0.000346047736832257,0.016474072442103267,420977.8808854049,11558.06384265452,662.7607148516977,1979.3509240126473,0.11716358889499962
390.0,623.6905158181833,0.00031746637544486766,0.015651628587662534,414327.93208314,16758.61843100146,654.4417788474693,2019.9717105605057,0.11481468342441432
400.0,623.6905158181833,0.00029242560160932656,0.014836970595254144,407499.1209857028,23750.376127181094,645.9738545128604,2060.174351664271,0.11244685997470451
410.0,623.6905158181833,0.0002703377051782683,0.014030368016073875,400478.3042224915,32960.50077678912,637.3459882907459,2099.9588473239437,0.11005564885612701
420.0,623.6905158181833,0.0002507301570323482,0.013232112734327485,393250.70177951886,44868.7289131231,628.5458671749367,2139.325197539523,0.10763626337388282
430.0,623.6905158181833,0.00023321953434296926,0.012442522001069099,385799.6012795732,60005.224406885325,619.5595732838824,2178.273402311009,0.10518351663680738
440.0,623.6905158181833,0.00021749199047808106,0.01166194205764967,378105.9904639994,78947.6950690263,610.3712788174623,2216.8034616384016,0.10269172129099623
450.0,623.6905158181833,0.00020328845928762368,0.010890752501637797,370148.0954867693,102318.16504788624,600.9628627826897,2254.9153755217017,0.10015456636871876
460.0,623.6905158181833,0.00019039332056254286,0.010129371598781736,361900.7939208244,130779.84834907326,591.3134236196157,2292.6091439609077,0.09756496325662847
470.0,623.6905158181833,0.00017862561849943861,0.009378262816235553,353334.8585197011,165034.5966030293,581.3986511438999,2329.884766956022,0.09491484954396161
480.0,623.6905158181833,0.0001678321755651522,0.00863794295545684,344415.96839160926,205821.4018105207,571.1900050544883,2366.7422445070424,0.09219493460603595
490.0,623.6905158181833,0.00015788211695289502,0.007908992414940893,335103.39430781134,253916.42749429386,560.6536222670926,2403.1815766139694,0.08939436318874773
500.0,623.6905158181833,0.0001486624392084408,0.007192068341512342,325348.2173839013,310135.0258841032,549.7488356602767,2439.2027632768036,0.08650026120539762
510.0,623.6905158181833,0.00014007433487918012,0.0064879217825052704,315090.8627252973,375336.1814333174,538.4261218719532,2474.8058044955446,0.0834971082265269
520.0,623.6905158181833,0.00013203003054386382,0.005797420515361422,304257.59814674704,450429.8092313136,526.624185664704,2509.9907002701925,0.08036584770819828
530.0,623.6905158181833,0.00012444990877700618,0.005121580164012018,292755.416258748,536387.3377756194,514.2656939394233,2544.7574506007472,0.07708258701616742
540.0,623.6905158181833,0.00011725965616633348,0.004461607819404863,280464.2896722354,634256.0260010784,501.25081241657415,2579.106055487209,0.0736166301927805
550.0,623.6905158181833,0.00011038708100736749,0.003818965294133598,267224.9509110491,745177.5113124826,487.4469923609276,2613.036514929577,0.06992737288923627
560.0,623.6905158181833,0.00010375800159750596,0.0031954647427432366,252818.59323216634,870411.1657886889,472.67197332087596,2646.5488289278524,0.06595914144593315
570.0,623.6905158181833,9.729001881380017e-05,0.0025934209829855713,236930.88591002722,1011362.9596097685,456.6635801043822,2679.642997482035,0.061632037278598055
580.0,623.6905158181833,9.088145470409886e-05,0.0020159112808406598,219082.5184489476,1169620.7033619387,439.0212456684108,2712.3190205921237,0.056824250196438636
590.0,623.6905158181833,8.438816123106728e-05,0.0014672616529883282,198478.51878504033,1346996.7756601637,419.0786157549985,2744.5768982581203,0.0513336521074877
600.0,623.6905158181833,7.756405015852873e-05,0.0009540898614434879,173619.66570544374,1545579.7542475765,395.5730440046901,2776.416630480023,0.04477865335201449
610.0,623.6905158181833,6.985350678124122e-05,0.00048810280964919716,140961.3750727009,1767796.7768414612,365.49394264095787,2807.8382172578326,0.036255659534367185
620.0,623.6905158181833,5.89123353949287e-05,9.832414545674097e-05,85655.19069977388,2016488.9885230758,315.9516902527788,2838.841658591549,0.02197112995376152
623.6905158181833,623.6905158181833,4.2375355612319106e-05,0.0,0.0,2115607.0546998186,229.2912122233481,2850.1778935284688,0.0
