Temperature (K),Critical Temperature (K),Viscosity (Pa*s),Surface Tension (N/m),Heat of Vaporization (J/kg),Vapor Pressure (Pa),Density (kg/m^3),Specific Heat (J/kg/K),Thermal Conductivity (W/m/K)
270.0,716.5294861582997,0.005127542971971939,0.023964128933838723,515038.64969961246,0.011497704725837577,787.5232211098597,1497.9369904424775,0.14806934806327268
280.0,716.5294861582997,0.003948744772518481,0.023309834366795974,510624.8292197076,0.040256769853362497,780.9706494943454,1543.8435661694057,0.1459133049082165
290.0,716.5294861582997,0.0031170767882896214,0.022658862383573862,506147.8649457955,0.1275453891779386,774.3658390671092,1589.317249355246,0.14379056176690252
300.0,716.5294861582997,0.0025133566790355396,0.02201127342495174,501605.3406592213,0.3695158464802712,767.7067545992936,1634.3580399999996,0.14169719296171202
310.0,716.5294861582997,0.0020640969520319477,0.02136713050524535,496994.6869836855,0.9878481167089106,760.9912326022276,1678.965938103666,0.13962958092988498
320.0,716.5294861582997,0.0017224236018375317,0.020726499387746355,492313.16763800586,2.456287015436238,754.2169698591666,1723.140943666245,0.13758436789945838
330.0,716.5294861582997,0.0014575311087102346,0.020089448776838357,487557.8640739189,5.720275780236698,747.3815106129063,1766.8830566877368,0.13555841429461352
340.0,716.5294861582997,0.0012486300475695428,0.019456050528846226,482725.65826209664,12.553317502781315,740.4822322124223,1810.1922771681416,0.13354876251116754
350.0,716.5294861582997,0.0010813543762033273,0.018826379883990576,477813.21334755083,26.10049985027759,733.516328986789,1853.0686051074586,0.1315526049622643
360.0,716.5294861582997,0.0009455636489543728,0.018200515722192067,472816.95184477355,51.661504295767884,726.4807940724194,1895.5120405056887,0.1295672554897718
370.0,716.5294861582997,0.0008339616929680249,0.01757854084591431,467733.0309811773,97.76041059705267,719.3723988683453,1937.5225833628317,0.12759012338341646
380.0,716.5294861582997,0.0007412069632999736,0.016960542293764397,462557.3147218941,177.53665504570716,712.1876697315339,1979.1002336788874,0.12561868935789253
390.0,716.5294861582997,0.0006633267206594293,0.01634661168920732,457285.341916217,310.4708778852646,704.9228614471825,2020.2449914538556,0.12365048291553264
400.0,716.5294861582997,0.0005973234028368185,0.015736845629519384,451912.2898913175,524.4327929743469,697.5739269136873,2060.9568566877365,0.121683060573675
410.0,716.5294861582997,0.000540905205292692,0.0151313461210393,446432.9326763221,858.008540382353,690.1364823635738,2101.2358293805305,0.11971398446479486
420.0,716.5294861582997,0.0004922985244890246,0.014530221067914548,440841.5928614493,1363.0359092682943,682.6057672934847,2141.081909532237,0.11774080082536202
430.0,716.5294861582997,0.0004501153363915922,0.013933584822939918,435132.08587215317,2107.2511740884,674.9765980895974,2180.495097142857,0.11576101787636481
440.0,716.5294861582997,0.00041325805817072904,0.013341558810814298,429297.65515297896,3176.934455657037,667.2433140978438,2219.475392212389,0.11377208256313623
450.0,716.5294861582997,0.0003808503816276147,0.012754272236293624,423330.8963909976,4679.433941414543,659.3997145851539,2258.0227947408343,0.11177135556149169
460.0,716.5294861582997,0.0003521863604856669,0.012171862892416315,417223.66843820125,6745.454170651132,651.4389846469245,2296.137304728192,0.10975608386616356
470.0,716.5294861582997,0.00032669249811474407,0.011594478087386319,410966.98798007984,9531.00977314391,643.3536076071148,2333.8189221744624,0.10772337014834929
480.0,716.5294861582997,0.0003038992088884006,0.011022275713043383,404550.90419355384,13218.972196271432,635.1352607889179,2371.0676470796457,0.10567013789047924
490.0,716.5294861582997,0.0002834191160503307,0.010455425483435959,397964.3485704942,18020.170786623574,626.7746906467905,2407.883479443742,0.1035930910614724
500.0,716.5294861582997,0.0002649303890852128,0.009894110379265554,391194.95365162607,24174.048264840778,618.2615620600578,2444.2664192667507,0.10148866676066336
510.0,716.5294861582997,0.00024816383278877785,0.009338528343489302,384228.83247215574,31948.911134587164,609.5842749714353,2480.2164665486725,0.09935297879790572
520.0,716.5294861582997,0.00023289279475660277,0.008788894286001494,377050.30784754746,41641.85507693561,600.7297393293276,2515.7336212895066,0.0971817495387186
530.0,716.5294861582997,0.00021892520754776358,0.008245442472295332,369641.5768996316,53578.481558461375,591.6830961888238,2550.817883489254,0.09497022644802257
540.0,716.5294861582997,0.000206097259119265,0.007708429394141447,361982.2909423643,68112.55305889045,582.4273684278595,2585.4692531479136,0.09271307849366202
550.0,716.5294861582997,0.00019426831214538036,0.0071781372523169375,354049.0232390705,85625.75961110942,572.9430181955978,2619.6877302654866,0.0904042657340066
560.0,716.5294861582997,0.00018331678423506143,0.006654878226408232,345814.5859776224,106527.78864015953,563.2073789005908,2653.4733148419723,0.08803687271391941
570.0,716.5294861582997,0.0001731367667240349,0.006138999771138325,337247.14108032937,131256.90402103527,553.1939155884588,2686.8260068773698,0.08560289224351256
580.0,716.5294861582997,0.00016363520617103917,0.005630891272835025,328309.0238130772,160281.2501182267,542.8712461410469,2719.7458063716813,0.08309293991926486
590.0,716.5294861582997,0.0001547295039361161,0.005130992540483071,318955.15779136657,194101.10411440718,532.2018219972314,2752.232713324905,0.08049586996082646
600.0,716.5294861582997,0.0001463454070779643,0.004639804821944906,309130.8745659444,233252.30737858743,521.1401123799491,2784.2867277370415,0.07779824706907192
610.0,716.5294861582997,0.0001384150676474408,0.004157905377644615,298768.841349746,278311.1164729733,509.63004422036323,2815.907849608091,0.07498360240625536
620.0,716.5294861582997,0.00013087513299843336,0.0036859672029919514,287784.6094986052,329900.72940942337,497.60128986687636,2847.096078938053,0.07203135543333558
630.0,716.5294861582997,0.00012366468585304702,0.003224786442369433,276069.9483629813,388699.7659306375,484.9637024442512,2877.851415726928,0.06891519879950965
640.0,716.5294861582997,0.00011672275342463061,0.0027753217354114417,263482.46002653637,455453.0151675722,471.5986358571877,2908.173859974715,0.06560058085337829
650.0,716.5294861582997,0.00010998488721099695,0.0023387529426540433,249828.59807217598,530984.8136392435,457.3447294773055,2938.0634116814153,0.062040586628089124
660.0,716.5294861582997,0.0001033778172537647,0.0019165731895832822,234834.16511353946,616215.4853714267,441.97316099541143,2967.5200708470293,0.05816877652020888
670.0,716.5294861582997,9.68099417758515e-05,0.001510742523537459,218088.87091996815,712181.3688483584,425.14101746771445,2996.543837471555,0.053885718062694744
680.0,716.5294861582997,9.015188044884503e-05,0.0011239671189596952,198930.47547159527,820059.0786176168,406.29350604563786,3025.1347115549934,0.0490308180661716
690.0,716.5294861582997,8.3189201848134e-05,0.0007602719061838152,176162.6055667445,941194.8102462051,384.42456922850613,3053.2926930973445,0.04331365645631129
700.0,716.5294861582997,7.547357355959576e-05,0.0004264219695976869,147175.43252726307,1077139.70574122,357.3250527573155,3081.017782098609,0.03609981295319579
710.0,716.5294861582997,6.553630571715124e-05,0.00013703110094221116,103407.20238603611,1229692.5652286017,317.6415008096022,3108.3099785587856,0.025304263506699086
716.5294861582997,716.5294861582997,4.3831203693355586e-05,0.0,0.0,1339251.2182400324,215.63316486085728,3125.8967720545343,0.0
