Temperature (K),Critical Temperature (K),Viscosity (Pa*s),Surface Tension (N/m),Heat of Vaporization (J/kg),Vapor Pressure (Pa),Density (kg/m^3),Specific Heat (J/kg/K),Thermal Conductivity (W/m/K)
240.0,661.4268630283898,0.003836467568939856,0.03887084407059786,429444.62367330276,2.6623574710136637,973.9509141655087,730.738240337415,0.10897301685670269
250.0,661.4268630283898,0.0029847050669624337,0.03774650256284613,425543.4724166934,7.124889777172667,966.1715470572991,786.2169356843536,0.1072508993860779
260.0,661.4268630283898,0.0023817063739339,0.03662821807023537,421583.0798439846,17.53007306420763,958.319699586951,841.1103336163267,0.10556046436837249
270.0,661.4268630283898,0.001941923866734722,0.03551610764905762,417561.0361552719,40.038668947065204,950.3924043616281,895.4184341333336,0.1038977997034464
280.0,661.4268630283898,0.0016128287819303587,0.03441029365873698,413474.76892055606,85.59611879688579,942.3864947150877,949.1412372353743,0.10225934793332157
290.0,661.4268630283898,0.0013609888063427845,0.033310904147091466,409321.5275130497,172.50151361227583,934.2985856824628,1002.278742922449,0.10064184682046204
300.0,661.4268630283898,0.0011644467227012417,0.032218073274686586,405098.36558904574,329.73444141417747,926.1250525902193,1054.8309511945579,0.09904227928981953
310.0,661.4268630283898,0.0010083767078611773,0.031131941783436604,400802.12130779854,601.0172415303399,917.8620068871131,1106.7978620517008,0.09745783070520345
320.0,661.4268630283898,0.0008825189553640148,0.0300526575154547,396429.3949265754,1049.506683052018,909.5052687708048,1158.1794754938776,0.0958858518833851
330.0,661.4268630283898,0.0007796158447214601,0.02898037598916717,391976.5233345935,1762.9279721835403,901.0503360775409,1208.9757915210885,0.09432382656798725
339.99999999999994,661.4268630283898,0.0006944312714588062,0.027915261040926304,387439.5510015279,2858.897462592282,892.4923487947954,1259.1868101333332,0.0927693423193081
350.0,661.4268630283898,0.0006231198189225553,0.026857485541833728,382814.1967071504,4490.138132647697,883.8260484234597,1308.8125313306123,0.09122006394629184
360.0,661.4268630283898,0.0005628115282954239,0.02580723220128355,378095.8152825426,6849.279429236091,875.0457312498654,1357.8529551129254,0.0896737087269772
370.0,661.4268630283898,0.0005113328155842388,0.024764694470934996,373279.3534224071,10172.951589569559,866.1451943790449,1406.3080814802722,0.08812802274334708
380.0,661.4268630283898,0.0004670152917036935,0.0237300775655361,368359.29841185856,14744.931069812035,857.1176731164448,1454.177910432653,0.08658075770144959
390.0,661.4268630283898,0.000428562498494687,0.0227035996203827,363329.6183357,20898.162166003567,847.9557679486086,1501.462441970068,0.08502964762094113
400.0,661.4268630283898,0.0003949555183444743,0.021685493009397653,358183.6919845061,29015.56243835572,838.6513589407969,1548.161676092517,0.0834723847602096
410.0,661.4268630283898,0.0003653851252127293,0.020676005853102534,352914.2262136993,39529.60776523066,829.1955048090309,1594.2756128000003,0.08190659409174013
420.0,661.4268630283898,0.00033920234447586334,0.0196754037524629,347513.1579128782,52920.77896323333,819.578323191082,1639.8042520925171,0.08032980555219921
430.0,661.4268630283898,0.00031588196784250265,0.018683971793176463,341971.5369519562,69715.02948632077,809.7888476728809,1684.7475939700682,0.07873942315392543
440.0,661.4268630283898,0.0002949953086890454,0.01770201687607013,336279.3854156478,90480.49813977623,799.8148558346526,1729.1056384326532,0.07713268984520823
450.0,661.4268630283898,0.00027618963072254476,0.016729870443757632,330425.5270139328,115823.73933820905,789.6426608362611,1772.8783854802723,0.07550664672484739
460.0,661.4268630283898,0.0002591724516158549,0.015767891692826625,324397.3786103941,146385.77536249426,779.2568566758055,1816.0658351129255,0.07385808482042612
470.0,661.4268630283898,0.00024369944545204116,0.014816471386359052,318180.69311539375,182838.2910619151,768.6400039496485,1858.6679873306127,0.07218348708190417
480.0,661.4268630283898,0.00022956502707392287,0.013876036416141893,311759.2392031599,225880.29345606215,757.7722382925676,1900.6848421333336,0.07047895745004999
490.0,661.4268630283898,0.00021659495140604641,0.012947055311356214,305114.3979011418,276235.5495107132,746.6307770306414,1942.1163995210884,0.0687401327207053
499.99999999999994,661.4268630283898,0.00020464043636752777,0.012030044956672335,298224.6482328107,334651.09827985306,735.1892899086084,1982.9626594938775,0.06696207126401321
510.0,661.4268630283898,0.00019357344200437998,0.011125578876525108,291064.902429266,401897.1121053951,723.4170854006732,2023.223622051701,0.06513911018735918
520.0,661.4268630283898,0.00018328282598564934,0.010234297578104696,283605.6335441984,478768.3591007113,711.2780423396744,2062.899287194558,0.063264678780529
530.0,661.4268630283898,0.00017367115636172492,0.009356921646292501,275811.71084567776,566087.4989869862,698.7291827445868,2101.989654922449,0.061331050250238967
540.0,661.4268630283898,0.00016465200232205801,0.00849426858778674,267640.8145132476,664710.4295156917,685.7187276073976,2140.4947252353745,0.05932900443279804
550.0,661.4268630283898,0.00015614754513548356,0.007647274895133023,259041.22893293496,775533.8939344703,672.183388116016,2178.4144981333334,0.05724735881075356
560.0,661.4268630283898,0.00014808635331146157,0.006817025562580403,249948.6905060081,899505.5637409778,658.0444920579072,2215.7489736163266,0.05507229890422714
570.0,661.4268630283898,0.00014040114139222203,0.006004794555436107,240281.7461632966,1037636.8276755216,643.202272662277,2252.498151684354,0.0527863923234959
580.0,661.4268630283898,0.00013302626266982245,0.0052121019463495025,229934.66773464752,1191018.549863823,627.527136345422,2288.6620323374154,0.05036708320282975
590.0,661.4268630283898,0.00012589452917805043,0.004440797488737232,218766.15180844232,1360840.1097123022,610.8457099729569,2324.2406155755107,0.04778428991126202
600.0,661.4268630283898,0.00011893259933320637,0.0036931883206558934,206580.2964591623,1548412.1063959978,592.9172968387942,2359.2339013986402,0.044996358238138696
610.0,661.4268630283898,0.00011205333024569194,0.0029722452260583414,193092.29350875106,1755193.2049558077,573.3912906263321,2393.6418898068036,0.041942757518684204
620.0,661.4268630283898,0.00010514125172862792,0.002281960967728631,177860.66289120805,1982821.7233899222,551.7227383622973,2427.4645808000005,0.03852964162220383
630.0,661.4268630283898,9.802037028916583e-05,0.001628038789105039,160135.31582048282,2233152.7161438917,526.9820594948314,2460.701974378232,0.03459744600502989
640.0,661.4268630283898,9.036630129705275e-05,0.0010194297940106624,138444.9101246471,2508301.5061699613,497.33448506403806,2493.354070541497,0.02983279949028258
650.0,661.4268630283898,8.136583462832951e-05,0.00047277234870812297,109024.72412815789,2810694.8645127486,458.03285109616974,2525.4208692897964,0.02343256235980604
660.0,661.4268630283898,6.599927852709604e-05,3.7180875508177966e-05,49451.332281404524,3143131.345332146,379.7291129880057,2556.9023706231296,0.010601508968691931
661.4268630283898,661.4268630283898,5.223204041984242e-05,0.0,0.0,3193197.271603296,301.4381926419829,2561.346634547562,0.0
