Temperature (K),Critical Temperature (K),Viscosity (Pa*s),Surface Tension (N/m),Heat of Vaporization (J/kg),Vapor Pressure (Pa),Density (kg/m^3),Specific Heat (J/kg/K),Thermal Conductivity (W/m/K)
260.0,752.2419828449184,0.004550595562743269,0.038283167440754155,642128.7335668589,2.361024618939627,1025.3148581352655,981.8505614831848,0.14299335780777195
270.0,752.2419828449184,0.003574779752105049,0.0373347648154298,637140.0753120522,5.738936289438134,1018.3720097986609,1017.9325014084509,0.14099280381526472
280.0,752.2419828449184,0.002873850466466873,0.0363907227531523,632086.8596263115,13.014061772956278,1011.3736190982703,1053.6157405576316,0.13902932321313097
290.0,752.2419828449184,0.0023566019808119267,0.03545111291382049,626966.8569688646,27.73681711717061,1004.3177566466086,1088.9002789307272,0.13709898383170854
300.0,752.2419828449184,0.0019658272379153145,0.03451600970740326,621777.7105503025,55.916576356566374,997.2023834686794,1123.786116527738,0.13519820499307125
310.0,752.2419828449184,0.001664456899903798,0.03358549046249704,616516.92607398,107.2208803938793,990.0253421888696,1158.2732533486635,0.13332370500625645
320.0,752.2419828449184,0.0014277709791320344,0.032659635609252245,611181.8603978123,196.50867331602103,982.7843472912996,1192.3616893935039,0.131472456718674
330.0,752.2419828449184,0.0012388592971618656,0.031738528878253604,605769.708975034,345.6982836401098,975.4769743322607,1226.0514246622593,0.12964164954011254
340.0,752.2419828449184,0.0010858879605092776,0.030822257517155983,600277.4919101279,585.9422837090108,968.1006479641874,1259.3424591549297,0.1278286566835168
350.0,752.2419828449184,0.0009604046943141137,0.02991091252712897,594702.038439625,960.0520939004722,960.6526286078404,1292.2347928715149,0.12603100661542924
359.99999999999994,752.2419828449184,0.0008562603443132637,0.029004588921458394,589039.9696158915,1525.088738593099,953.129997582278,1324.7284258120148,0.1242463578986529
370.0,752.2419828449184,0.0007689060785761217,0.028103386008997516,583287.6789342611,2355.0155634444204,945.5296404697385,1356.82335797643,0.12247247675464626
379.99999999999994,752.2419828449184,0.0006949254716753963,0.027207407705567194,577441.3105984993,3543.2962008319764,937.8482284536143,1388.5195893647597,0.12070721678376656
390.0,752.2419828449184,0.0006317168154256738,0.026316762876884163,571496.7350648631,5205.317775522361,930.082197320671,1419.817119977005,0.11894850036522514
400.0,752.2419828449184,0.0005772735303179294,0.025431565717166312,565449.5214386682,7480.5253461471975,922.2277237616604,1450.7159498131646,0.11719430132091262
410.0,752.2419828449184,0.0005300298709525655,0.024551936168242784,559294.9062164255,10534.16799943826,914.2806985349924,1481.2160788732394,0.11544262847191832
420.0,752.2419828449184,0.0004887508582197023,0.02367800038480996,553027.7577675954,14558.578255748229,906.2366959730257,1511.317507157229,0.11369150974622384
430.0,752.2419828449184,0.00045245265654175043,0.02280989125245321,546642.5358280399,19773.932470041676,898.0909392056643,1541.0202346651336,0.11193897651232629
439.99999999999994,752.2419828449184,0.00042034422478485865,0.02194774896623832,540133.2451261382,26428.468523402138,889.8382603459931,1570.324261396953,0.11018304781722
450.0,752.2419828449184,0.00039178403983141725,0.021091721679117163,533493.3820741426,34798.16617272052,881.4730547206244,1599.2295873526873,0.10842171419822276
459.99999999999994,752.2419828449184,0.0003662476378508139,0.020241966231155366,526715.8732209197,45185.92309364326,872.989228023971,1627.7362125323368,0.10665292071574677
469.99999999999994,752.2419828449184,0.0003433030132223412,0.01939864897276022,519793.0038634179,57920.28442094784,864.3801350184584,1655.8441369359011,0.10487454881653745
480.0,752.2419828449184,0.00032259178928628385,0.018561946697778497,512716.3348337358,73353.80439886494,855.6385080750684,1683.5533605633802,0.10308439658129177
489.99999999999994,752.2419828449184,0.0003038146733407146,0.01773204770569309,505476.6049903631,91861.13497582647,846.7563734279589,1710.8638834147741,0.10128015683264358
499.99999999999994,752.2419828449184,0.00028672012289656165,0.016909153016372837,498063.61631007225,113836.94759234905,837.7249524721709,1737.7757054900833,0.09945939247307924
509.99999999999994,752.2419828449184,0.0002710954409462882,0.01609347776618864,490466.0976512696,139693.8011426036,828.5345447215467,1764.2888267893072,0.09761950827857764
520.0,752.2419828449184,0.000256759724155293,0.0152852528211623,482671.54217044724,169860.07154060446,819.1743881044381,1790.4032473124462,0.09575771818001913
530.0,752.2419828449184,0.0002435582355685506,0.014484726651664483,474666.01192142087,204778.05709262253,809.6324910216116,1816.1189670595,0.09387100680255551
540.0,752.2419828449184,0.00023135788022317615,0.013692167524718836,466433.90120931674,244902.36969997064,799.8954289000754,1841.4359860304685,0.09195608367692182
549.9999999999999,752.2419828449184,0.00022004353994104699,0.012907866085188182,457957.647598875,290698.71558947023,789.9480956671794,1866.3543042253518,0.09000932804760778
560.0,752.2419828449184,0.00020951508077101836,0.012132138417423513,449217.3757794966,342643.1616075588,779.7733973722067,1890.8739216441504,0.08802672152363902
570.0,752.2419828449184,0.0001996848887519671,0.01136532970640424,440190.45429937687,401221.97490998724,769.3518706910472,1914.994838286864,0.08600376486187611
580.0,752.2419828449184,0.000190475820827136,0.010607818655027952,430850.9377776033,466932.1158749739,758.6612026370127,1938.7170541534927,0.08393537380690208
589.9999999999999,752.2419828449184,0.00018181948057714866,0.009860022866611362,421168.85645473603,540282.4569410793,747.6756184825473,1962.040569244035,0.08181574692621249
599.9999999999999,752.2419828449184,0.00017365474476339936,0.009122405475908833,411109.29903096665,621795.7944293809,736.3650910881055,1984.9653835584932,0.07963819543769936
610.0,752.2419828449184,0.00016592647756065337,0.008395483419181927,400631.2106706037,712011.7167927186,724.6943039218922,2007.491497096867,0.07739492057307354
620.0,752.2419828449184,0.00015858437518988453,0.007679837892071434,389685.7907451697,811490.391625056,712.621267601453,2029.6189098591549,0.0750767171145207
629.9999999999999,752.2419828449184,0.00015158188400392372,0.0069761277831900375,378214.31546473596,920817.3356010676,700.0954380247397,2051.347621845357,0.07267257073545126
639.9999999999999,752.2419828449184,0.00014487512827727336,0.006285107242938027,366145.1129124166,1040609.2367165084,687.0550989757384,2072.677633055475,0.07016909868317268
650.0,752.2419828449184,0.00013842176619778418,0.00560764914279438,353389.2517618094,1171520.9071808516,673.4236268014307,2093.6089434895084,0.06754975252126985
660.0,752.2419828449184,0.000132179655735905,0.0049447771708967785,339834.2099875453,1314253.4585193193,659.1039964420149,2114.1415531474563,0.06479364693699571
669.9999999999999,752.2419828449184,0.00012610513868330364,0.004297711028601309,325334.2404596566,1469563.8083730442,643.9704058539354,2134.2754620293185,0.06187377666352874
679.9999999999999,752.2419828449184,0.00012015060159465917,0.003667932331047434,309695.06593280396,1638275.6517370043,627.8549415595443,2154.0106701350956,0.058754182247620704
689.9999999999999,752.2419828449184,0.0001142606501286951,0.003057284909694181,292648.2394234751,1821292.0586688907,610.5251807516352,2173.3471774647883,0.05538519883964954
699.9999999999999,752.2419828449184,0.00010836547957994188,0.0024681359962752374,273805.19516709464,2019609.8967376254,591.6439197888279,2192.284984018396,0.05169493529854548
709.9999999999999,752.2419828449184,0.00010236805303069737,0.001903654346937169,252567.257648084,2234336.320786484,570.6899737037138,2210.824089795918,0.04757257314720388
