Temperature (K),Critical Temperature (K),Viscosity (Pa*s),Surface Tension (N/m),Heat of Vaporization (J/kg),Vapor Pressure (Pa),Density (kg/m^3),Specific Heat (J/kg/K),Thermal Conductivity (W/m/K)
250.0,717.8194407663971,0.00608786266796707,0.03350799907043669,496025.3511599153,13.316323487572541,966.4819811220635,1048.589008547971,0.11894067092035436
260.0,717.8194407663971,0.004623023099493661,0.032634661976775295,491969.228997108,28.72108156025457,959.8037709893234,1093.668768787239,0.11719944654114764
270.0,717.8194407663971,0.003610267458261447,0.03176555402443858,487857.7975465309,58.276858277013766,953.0677772548338,1138.278296091954,0.1154912642836086
280.0,717.8194407663971,0.002887237319036815,0.030900748495698252,483689.04172968434,111.98995930283687,946.2718869841895,1182.4175904621159,0.11381244551050138
290.0,717.8194407663971,0.002356557360722375,0.030040321641717414,479460.8249958034,204.99965478500297,939.4138604307431,1226.0866518977246,0.1121596488218132
300.0,717.8194407663971,0.001957561817382012,0.02918435287488851,475170.8789655164,359.2398506999166,932.4913202455444,1269.2854803987802,0.1105298175750002
310.0,717.8194407663971,0.0016511764462266315,0.028332924978523976,470816.791920389,605.2810189017906,925.5017394855521,1312.0140759652827,0.10892013566941985
320.0,717.8194407663971,0.0014114850270441858,0.0274861243359285,466395.9959780218,984.275528006786,918.4424282531328,1354.272438597232,0.10732798990993506
330.0,717.8194407663971,0.001220845618439738,0.026644041181175197,461905.75276546704,1549.9145802487083,911.310518771824,1396.0605682946282,0.1057509376224167
340.0,717.8194407663971,0.0010669669688655535,0.025806769874254072,457343.1373714901,2370.298322475498,904.1029486697364,1437.3784650574712,0.10418667846236772
350.0,717.8194407663971,0.000941105646848997,0.02497440920366769,452705.02031941107,3529.6226918428183,896.8164422015184,1478.2261288857612,0.10263302956026506
360.0,717.8194407663971,0.0008369242436274746,0.024147062720031254,447988.04725535045,5129.596449672114,889.4474890908995,1518.603559779498,0.1010879032998383
370.0,717.8194407663971,0.0007497506318264436,0.023324839104807375,443188.61598971824,7290.518143683948,881.992320616373,1558.5107577386814,0.09954928714004
380.0,717.8194407663971,0.0006760868033859167,0.022507852578990382,438302.8504601826,10151.963464017557,874.4468824899874,1597.9477227633124,0.0980152249762049
390.0,717.8194407663971,0.0006132766557948884,0.021696223357376542,433326.57109890826,13873.056530654478,866.8068039900176,1636.9144548533895,0.09648379959667486
400.0,717.8194407663971,0.000559277166637158,0.02089007815504788,428255.2609813238,18632.322095973763,859.0673626981632,1675.4109540089137,0.09495311583196346
410.0,717.8194407663971,0.0005124981305317469,0.020089550753899066,423084.02700258687,24627.137788932472,851.2234440550159,1713.4372202298848,0.093421284016865
420.0,717.8194407663971,0.00047168817897539847,0.019294782638503163,417807.55516400456,32072.825085017532,843.2694947763491,1750.993253516303,0.09188640339306632
430.0,717.8194407663971,0.0004358525596235396,0.01850592371241091,412420.0588453345,41201.43380462736,835.1994689571974,1788.0790538681679,0.09034654507096374
440.0,717.8194407663971,0.00040419304169489137,0.017723133108199826,406915.2186772809,52260.28717664508,827.0067654172401,1824.6946212854798,0.08879973414355635
450.0,717.8194407663971,0.00037606345415692555,0.016946580107352033,401286.1122942366,65510.36276432346,818.68415449149,1860.8399557682383,0.08724393050025976
460.0,717.8194407663971,0.0003509364139241137,0.01617644518949933,395525.1318167261,81224.58903279334,810.2236920198246,1896.5150573164435,0.08567700782049731
470.0,717.8194407663971,0.0003283781616609849,0.015412921234941436,389623.8863534162,99686.13844547703,801.6166177032351,1931.7199259300965,0.08409673013023332
480.0,717.8194407663971,0.0003080293385610399,0.014656214909902023,383573.08607848204,121186.79624967118,792.8532342259791,1966.4545616091953,0.08250072517073694
490.0,717.8194407663971,0.00028959016243574736,0.01390654827112646,377362.40346734994,146025.4801601698,783.9227625236408,2000.7189643537415,0.08088645364548486
500.0,717.8194407663971,0.0002728088934043628,0.013164160635682919,370980.3059706578,174506.98060417667,774.8131672109032,2034.5131341637343,0.0792511731603193
510.0,717.8194407663971,0.00025747278157637514,0.01242931077396033,364413.85263976833,206940.98466167407,765.5109443297268,2067.837071039174,0.07759189532757264
520.0,717.8194407663971,0.0002434009027065681,0.011702279499934874,357648.444791807,243641.43988760535,756.0008610325306,2100.6907749800607,0.07590533402810433
530.0,717.8194407663971,0.00023043844028854113,0.010983372754350674,350667.5174256216,284926.30733850424,746.2656332675886,2133.074245986394,0.07418784215793682
540.0,717.8194407663971,0.00021845208231285494,0.010272925305800274,343452.15332717507,331117.74678078183,736.2855225153016,2164.987484058175,0.07243533323977398
550.0,717.8194407663971,0.00020732628037765404,0.009571305235187323,335980.5949427837,382542.7715963899,726.0378254041347,2196.430489195402,0.07064318291634478
560.0,717.8194407663971,0.00019696017643600755,0.008878919425867705,328227.61905542406,439534.40662672237,715.4962194544381,2227.403261398076,0.06880610334352148
570.0,717.8194407663971,0.00018726504387172292,0.008196220362924757,320163.72429308086,502433.37935625337,704.629912371538,2257.905800666197,0.0669179805110513
580.0,717.8194407663971,0.000178162118486424,0.007523714663327843,311754.05856030266,571590.3736402525,693.4025180876231,2287.9381069997653,0.06497165994442261
590.0,717.8194407663971,0.00016958071341182792,0.006861973935082365,302956.9775157066,647368.8758038065,681.7705447181584,2317.5001803987802,0.06295865906366933
600.0,717.8194407663971,0.00016145652041339403,0.006211648833201663,293722.0671639109,730148.6455453769,669.6813181173617,2346.592020863242,0.06086877288316328
610.0,717.8194407663971,0.0001537299970029964,0.00557348760502333,283987.3667900358,820329.8488305596,657.0700619856765,2375.2136283931504,0.0586895203901098
620.0,717.8194407663971,0.00014634471942561348,0.004948361108868268,273675.3606741693,918337.89703931,643.8556771417822,2403.3650029885057,0.056405345402350246
630.0,717.8194407663971,0.00013924553469283656,0.004337297460665118,262687.0031398624,1024629.0462432458,629.9344388762837,2431.046144649308,0.05399642493821106
640.0,717.8194407663971,0.00013237624496439436,0.0037415315383358023,250892.46154903935,1139696.8228981222,615.1702120031716,2458.257053375557,0.05143682210417375
650.0,717.8194407663971,0.00012567634475944066,0.003162578461476163,238116.08310505038,1264079.3577674597,599.3785208077611,2484.997729167253,0.04869148456452655
660.0,717.8194407663971,0.00011907585317977563,0.0026023479580102706,224110.50249568158,1398367.7289629402,582.2990289751762,2511.268172024396,0.04571107121982138
670.0,717.8194407663971,0.00011248610850087276,0.002063333547363623,208508.53632505226,1543215.4381255922,563.5442173801063,2537.0683819469855,0.04242233325955215
680.0,717.8194407663971,0.00010578111890085637,0.0015489520096066813,190724.23051211433,1699349.1716523478,542.4933049344235,2562.3983589350223,0.038708311864698475
690.0,717.8194407663971,9.875314584295812e-05,0.0010642268435479844,169717.45967474117,1867581.0323469976,518.03825468547,2587.258102988506,0.034361189238730584
700.0,717.8194407663971,9.097816012565493e-05,0.0006174332792851985,143289.33894140724,2048822.4670176122,487.8163053342095,2611.647614107436,0.02894103451788056
710.0,717.8194407663971,8.117024035789686e-05,0.00022562056650408862,104780.60365383491,2244100.163705806,444.552351331234,2635.566892291813,0.02111321402458635
717.8194407663971,717.8194407663971,5.62844651675996e-05,0.0,0.0,2407319.591424948,313.26589027044594,2653.9428234576653,0.0
