Temperature (K),Critical Temperature (K),Viscosity (Pa*s),Surface Tension (N/m),Heat of Vaporization (J/kg),Vapor Pressure (Pa),Density (kg/m^3),Specific Heat (J/kg/K),Thermal Conductivity (W/m/K)
220.0,633.1940800850165,0.005889898911377153,0.028980200442736186,491436.0295914714,0.028667464571491243,784.688213868398,1259.3649877864993,0.1527040796794887
230.0,633.1940800850165,0.0042622941841820835,0.028125290008714447,486882.10757604067,0.11427845888009741,777.9424240013692,1307.7635524646785,0.15017233564590177
240.0,633.1940800850165,0.003200427105836299,0.027275078917917802,482257.6082150314,0.4001701799505921,771.135599370688,1355.7192458712718,0.14769460810155136
249.99999999999997,633.1940800850165,0.0024780719642322783,0.026429659885623995,477559.5999722737,1.2509604143330146,764.265174857446,1403.2320680062794,0.14526411351143184
260.0,633.1940800850165,0.001968970409676583,0.025589129917537454,472784.9491835781,3.538971065112843,757.3284094518096,1450.3020188697017,0.14287475908334377
270.0,633.1940800850165,0.001599136157898107,0.024753590628342204,467930.30027867184,9.165781379928427,750.3223690988832,1496.9290984615386,0.1405210223467228
280.0,633.1940800850165,0.0013233573496361575,0.023923148593308963,462992.05346442264,21.949009698849093,743.2439073465531,1543.1133067817898,0.13819785162305695
290.0,633.1940800850165,0.0011129816736132505,0.023097915737417648,457966.33946157864,49.01221012815477,736.0896434425513,1588.8546438304554,0.13590058264902785
300.0,633.1940800850165,0.0009492635643398803,0.022278009767205214,452848.99080782745,102.80812902314487,728.8559374592695,1634.1531096075353,0.13362486771423868
310.0,633.1940800850165,0.0008195897027258932,0.021463554651450775,447635.5091421965,203.87091209974363,721.5388619402786,1679.00870411303,0.13136661447235498
320.0,633.1940800850165,0.0007152589234271198,0.020654681157899438,442321.02776474046,384.33151854100066,714.1341694577703,1723.421427346939,0.12912193216315848
330.0,633.1940800850165,0.0006301338880457547,0.019851527454552202,436900.2686146089,692.1492208223069,706.6372553396317,1767.3912793092622,0.12688708340142604
340.0,633.1940800850165,0.000559798418018486,0.019054239785669908,431367.4926203865,1195.922372191306,699.0431146611605,1810.9182600000004,0.12465843998611649
350.0,633.1940800850165,0.0005010171193814081,0.018262973234634387,425716.4421376499,1990.0578694252201,691.346292389675,1854.0023694191523,0.12243244138653843
360.0,633.1940800850165,0.00045138070633536924,0.017477892588281165,419940.2738846622,3200.0146804937503,683.5408253071507,1896.643607566719,0.12020555468804198
370.0,633.1940800850165,0.0004090682449918365,0.01669917332040092,414031.4803972188,4987.302999756425,675.6201739985323,1938.8419744427006,0.11797423483813696
380.0,633.1940800850165,0.0003726846803005321,0.015927002715982085,407981.7975193817,7553.9226558825185,667.5771427568039,1980.5974700470958,0.1157348840285247
390.0,633.1940800850165,0.00034114783810319316,0.015161581162676517,401782.09478869796,11145.962467538995,659.4037846860004,2021.910094379906,0.11348380897731909
400.0,633.1940800850165,0.00031360855633000056,0.01440312364224516,395422.24470716855,16056.151526235259,651.0912885321384,2062.7798474411306,0.11121717473053398
410.00000000000006,633.1940800850165,0.0002893933848700903,0.013651861462834708,388890.96573420474,22625.245487417404,642.629842771361,2103.2067292307697,0.1089309533670325
420.0,633.1940800850165,0.000267962905467351,0.01290804428348246,382175.6322821899,31242.235566262003,634.008471136438,2143.190739748823,0.1066208656408948
430.0,633.1940800850165,0.00024888102141858403,0.012171942496136883,375262.0428743371,42343.47454686944,625.2148319240249,2182.7318789952906,0.10428231308968874
440.0,633.1940800850165,0.00023179205557495404,0.0114438500489945,368134.1346942261,56410.91340522095,616.2349708836442,2221.830146970173,0.10191029741544204
450.0,633.1940800850165,0.00021640347526993438,0.01072408781994458,360773.62864873535,73969.7269774754,607.053013925144,2260.4855436734692,0.09949932291376681
460.0,633.1940800850165,0.000202472717798578,0.010013007683128922,353159.58321597835,95585.67301969786,597.6507808026766,2298.6980691051804,0.09704327624084544
470.00000000000006,633.1940800850165,0.0001897970337431258,0.0093109974591974,345267.82687150984,121862.57431236938,588.007293568542,2336.4677232653066,0.09453527563993602
480.0,633.1940800850165,0.00017820556946197052,0.008618487007126426,337070.2263594642,153440.33899528944,578.098142701852,2373.794506153846,0.09196747853241787
490.0,633.1940800850165,0.00016755312017065844,0.007935955812458888,328533.72916639084,190993.94298251058,567.8946573686898,2410.6784177708005,0.08933083151026694
500.0,633.1940800850165,0.0001577151306278906,0.007263942569631763,319619.08931999304,235233.7945442243,557.3628008176913,2447.1194581161694,0.08661473922742645
