Temperature (K),Critical Temperature (K),Viscosity (Pa*s),Surface Tension (N/m),Heat of Vaporization (J/kg),Vapor Pressure (Pa),Density (kg/m^3),Specific Heat (J/kg/K),Thermal Conductivity (W/m/K)
220.0,623.6905158181833,0.004949104829141646,0.030798905326903533,509986.9309503545,0.07774266934049567,781.2709701170166,1272.5505588502444,0.15547214420221075
230.0,623.6905158181833,0.003632070286994858,0.029869014136726615,505148.9810132496,0.29076813384010064,774.4603838441199,1319.861672503593,0.1528605777464728
240.0,623.6905158181833,0.002760046548185877,0.02894435751566217,500234.2270485879,0.9610542741643439,767.5860921968475,1366.7546407128486,0.15030341616419338
250.0,623.6905158181833,0.0021592376017766095,0.02802504129039854,495239.3991934359,2.8506992591578015,760.6453539558114,1413.229463478011,0.1477936726346854
260.0,623.6905158181833,0.001731078995826837,0.0271111763090457,490160.99634441163,7.687758061567913,753.6352350960572,1459.2861407990804,0.14532506087416225
270.0,623.6905158181833,0.0014169999216071157,0.026202878823684772,484995.26293420536,19.058336927811336,746.5525894849216,1504.9246726760562,0.14289187143713378
280.0,623.6905158181833,0.0011807659424953915,0.025300270913676984,479738.162646251,43.84326310570682,739.3940370392273,1550.1450591089392,0.14048886925471155
290.0,623.6905158181833,0.0009991623958220137,0.024403480955384853,474385.3485620135,94.35696837435057,732.1559389226237,1594.947300097729,0.13811120754812586
300.0,623.6905158181833,0.0008568527389372536,0.02351264414493464,468932.1291340495,191.3115643725475,724.8343692798805,1639.3313956424258,0.13575435437545916
310.0,623.6905158181833,0.0007434268608655745,0.022627903081829753,463373.42925259465,367.6613206672679,717.425082900957,1683.2973457430296,0.13341402887772552
320.0,623.6905158181833,0.0006516464973561601,0.0217494084226599,457703.74551722466,673.2887602292353,709.9234780781306,1726.84515039954,0.13108614487390347
330.0,623.6905158181833,0.000576369392514401,0.020877319615905235,451917.09462930553,1180.3869985690883,702.3245537570571,1769.9748096119574,0.12876675987208677
340.0,623.6905158181833,0.0005138710711790576,0.020011805730993426,446006.9535736977,1989.2910969168156,694.6228598775441,1812.6863233802815,0.1264520278551089
350.0,623.6905158181833,0.0004614064567901828,0.019153046397440657,439966.1899437174,3234.4312249189056,686.8124395389584,1854.9796917045128,0.12413815438984144
360.0,623.6905158181833,0.0004169200430527061,0.018301232873241112,433786.9803602316,5090.035795010304,678.8867612907022,1896.8549145846505,0.12182135271589212
370.0,623.6905158181833,0.000378850306640238,0.017456569265857952,427460.71441461006,7775.210884837398,670.8386394157033,1938.3119920206957,0.11949779949969537
380.0,623.6905158181833,0.0003459952233558203,0.016619273934473253,420977.8808854049,11558.06384265452,662.660139510558,1979.3509240126473,0.11716358889499962
390.0,623.6905158181833,0.00031741819925051087,0.01578958110893111,414327.93208314,16758.61843100146,654.3424659224744,2019.9717105605057,0.11481468342441432
400.0,623.6905158181833,0.00029238122540539544,0.014967742769545093,407499.1209857028,23750.376127181094,645.8758266133049,2060.174351664271,0.11244685997470451
410.0,623.6905158181833,0.0002702966808593672,0.014154030843319152,400478.3042224915,32960.50077678912,637.2492696881494,2099.9588473239437,0.11005564885612701
420.0,623.6905158181833,0.0002506921082003754,0.013348739787109033,393250.70177951886,44868.7289131231,628.4504840093439,2139.325197539523,0.10763626337388282
430.0,623.6905158181833,0.00023318414278504894,0.012552189648200734,385799.6012795732,60005.224406885325,619.4655538074062,2178.273402311009,0.10518351663680738
440.0,623.6905158181833,0.00021745898560822792,0.011764729719695837,378105.9904639994,78947.6950690263,610.2786536841174,2216.8034616384016,0.10269172129099623
450.0,623.6905158181833,0.00020325760983368887,0.010986742944913284,370148.0954867693,102318.16504788624,600.87166539639,2254.9153755217017,0.10015456636871876
460.0,623.6905158181833,0.00019036442797320074,0.01021865127617069,361900.7939208244,130779.84834907326,591.2236905561309,2292.6091439609077,0.09756496325662847
470.0,623.6905158181833,0.00017859851168378966,0.009460922265593995,353334.8585197011,165034.5966030293,581.3104226681219,2329.884766956022,0.09491484954396161
480.0,623.6905158181833,0.00016780670667731164,0.008714077269698023,344415.96839160926,205821.4018105207,571.1033257623598,2366.7422445070424,0.09219493460603595
490.0,623.6905158181833,0.00015785815800750707,0.00797870180257581,335103.39430781134,253916.42749429386,560.5685418933512,2403.1815766139694,0.08939436318874773
500.0,623.6905158181833,0.00014863987936866306,0.007255458803104921,325348.2173839013,310135.0258841032,549.6654101109817,2439.2027632768036,0.08650026120539762
510.0,623.6905158181833,0.0001400530783024101,0.006545105938305863,315090.8627252973,375336.1814333174,538.3444145684389,2474.8058044955446,0.0834971082265269
520.0,623.6905158181833,0.0001320099947073016,0.005848518634159021,304257.59814674704,450429.8092313136,526.5442693299866,2509.9907002701925,0.08036584770819828
530.0,623.6905158181833,0.0001244310232399646,0.005166721466244395,292755.416258748,536387.3377756194,514.1876530319807,2544.7574506007472,0.07708258701616742
540.0,623.6905158181833,0.00011724186176534296,0.004500932164737442,280464.2896722354,634256.0260010784,501.1747465449472,2579.106055487209,0.0736166301927805
550.0,623.6905158181833,0.00011037032953420238,0.003852625426560852,267224.9509110491,745177.5113124826,487.3730212482083,2613.036514929577,0.06992737288923627
560.0,623.6905158181833,0.00010374225610117102,0.003223629378481766,252818.59323216634,870411.1657886889,472.60024434856575,2646.5488289278524,0.06595914144593315
570.0,623.6905158181833,9.727525484754142e-05,0.0026162792409176374,236930.88591002722,1011362.9596097685,456.5942804396226,2679.642997482035,0.061632037278598055
580.0,623.6905158181833,9.086766325100682e-05,0.002033679402687414,219082.5184489476,1169620.7033619387,438.95462326524,2712.3190205921237,0.056824250196438636
590.0,623.6905158181833,8.437535514900212e-05,0.001480194009724035,198478.51878504033,1346996.7756601637,419.01501968812346,2744.5768982581203,0.0513336521074877
600.0,623.6905158181833,7.755227964976131e-05,0.0009624991526022792,173619.66570544374,1545579.7542475765,395.5130149580751,2776.416630480023,0.04477865335201449
610.0,623.6905158181833,6.984290636374983e-05,0.0004924049187142219,140961.3750727009,1767796.7768414612,365.438478161634,2807.8382172578326,0.036255659534367185
620.0,623.6905158181833,5.890339532335099e-05,9.919076861300648e-05,85655.19069977388,2016488.9885230758,315.9037439151056,2838.841658591549,0.02197112995376152
623.6905158181833,623.6905158181833,4.23689250624221e-05,0.0,0.0,2115607.0546998186,229.2564167966233,2850.1778935284688,0.0
